Source,Dest,Range
Starlunk-61-5,Starlunk-58-5,1704.76878495434
Starlunk-61-5,Starlunk-58-6,1757.39236926433
Starlunk-61-5,Starlunk-59-5,1138.31857911877
Starlunk-61-5,Starlunk-59-6,1716.80064532428
Starlunk-61-5,Starlunk-60-5,569.701519170176
Starlunk-61-5,Starlunk-60-6,1868.97251885478
Starlunk-61-5,Starlunk-62-4,1853.10900189256
Starlunk-61-5,Starlunk-62-5,569.701519170178
Starlunk-61-5,Starlunk-63-4,1649.7451459762
Starlunk-61-5,Starlunk-63-5,1138.31857911877
Starlunk-61-5,Starlunk-64-4,1608.12444173459
Starlunk-61-5,Starlunk-64-5,1704.76878495434
Starlunk-61-5,Starlunk-65-4,1740.1897746215
Starlunk-61-5,Starlunk-24-14,1995.85800852999
Starlunk-61-5,Starlunk-25-14,1442.58005685708
Starlunk-61-5,Starlunk-26-14,941.948821690189
Starlunk-61-5,Starlunk-27-13,1787.84975181099
Starlunk-61-5,Starlunk-27-14,641.268730486518
Starlunk-61-5,Starlunk-28-13,1370.11476857797
Starlunk-61-5,Starlunk-28-14,810.267976374127
Starlunk-61-5,Starlunk-29-13,1112.67910099674
Starlunk-61-5,Starlunk-29-14,1273.31318321978
Starlunk-61-5,Starlunk-30-13,1133.04546883147
Starlunk-61-5,Starlunk-30-14,1816.11115850529
Starlunk-61-5,Starlunk-31-13,1419.18221131055
Starlunk-61-5,Starlunk-32-13,1850.23112255937
Starlunk-61-5,Starlunk-57-6,1929.2493465007
Starlunk-61-5,Starlunk-58-5,1786.91445171405
Starlunk-61-5,Starlunk-58-6,1726.71922437135
Starlunk-61-5,Starlunk-59-5,1193.16938322317
Starlunk-61-5,Starlunk-59-6,1703.68322196339
Starlunk-61-5,Starlunk-60-5,597.153048995886
Starlunk-61-5,Starlunk-60-6,1866.95907155019
Starlunk-61-5,Starlunk-62-4,1874.4764340446
Starlunk-61-5,Starlunk-62-5,597.153048996006
Starlunk-61-5,Starlunk-63-4,1737.96479657867
Starlunk-61-5,Starlunk-63-5,1193.16938322328
Starlunk-61-5,Starlunk-64-4,1802.4079763196
Starlunk-61-5,Starlunk-64-5,1786.91445171417
Starlunk-61-6,Starlunk-20-17,1710.86180713536
Starlunk-61-6,Starlunk-21-17,1131.03306574019
Starlunk-61-6,Starlunk-22-17,587.340735163464
Starlunk-61-6,Starlunk-23-16,1834.69599519125
Starlunk-61-6,Starlunk-23-17,362.434113531499
Starlunk-61-6,Starlunk-24-16,1515.13306062949
Starlunk-61-6,Starlunk-24-17,800.01846494426
Starlunk-61-6,Starlunk-25-16,1396.22469973595
Starlunk-61-6,Starlunk-25-17,1366.42270842214
Starlunk-61-6,Starlunk-26-16,1526.49589982905
Starlunk-61-6,Starlunk-26-17,1950.19590739557
Starlunk-61-6,Starlunk-27-16,1853.36705542689
Starlunk-61-6,Starlunk-58-6,1804.00240162734
Starlunk-61-6,Starlunk-58-7,1803.70065886544
Starlunk-61-6,Starlunk-59-6,1204.5794530443
Starlunk-61-6,Starlunk-59-7,1738.52969802759
Starlunk-61-6,Starlunk-60-6,602.863519008687
Starlunk-61-6,Starlunk-60-7,1874.56683168418
Starlunk-61-6,Starlunk-62-5,1868.97251885478
Starlunk-61-6,Starlunk-62-6,602.863519008689
Starlunk-61-6,Starlunk-63-5,1716.80064532428
Starlunk-61-6,Starlunk-63-6,1204.5794530443
Starlunk-61-6,Starlunk-64-5,1757.39236926433
Starlunk-61-6,Starlunk-64-6,1804.00240162734
Starlunk-61-6,Starlunk-65-5,1978.64990679489
Starlunk-61-6,Starlunk-29-13,1697.15265130364
Starlunk-61-6,Starlunk-30-13,1190.29935903074
Starlunk-61-6,Starlunk-31-13,762.829933076506
Starlunk-61-6,Starlunk-32-12,1670.21725414301
Starlunk-61-6,Starlunk-32-13,618.038887357966
Starlunk-61-6,Starlunk-33-12,1287.93358278609
Starlunk-61-6,Starlunk-33-13,904.721994440613
Starlunk-61-6,Starlunk-34-12,1045.19936451898
Starlunk-61-6,Starlunk-34-13,1374.13120257034
Starlunk-61-6,Starlunk-35-12,1046.39485482876
Starlunk-61-6,Starlunk-35-13,1892.87477548316
Starlunk-61-6,Starlunk-56-7,1888.7705420995
Starlunk-61-6,Starlunk-57-7,1650.56513899063
Starlunk-61-6,Starlunk-58-6,1659.64388536177
Starlunk-61-6,Starlunk-58-7,1555.14814273185
Starlunk-61-6,Starlunk-59-6,1108.18750677613
Starlunk-61-6,Starlunk-59-7,1628.54029486868
Starlunk-61-6,Starlunk-60-6,554.621630285939
Starlunk-61-6,Starlunk-60-7,1850.28652916872
Starlunk-61-6,Starlunk-62-5,1866.95907155
Starlunk-61-6,Starlunk-62-6,554.621630286067
Starlunk-61-6,Starlunk-63-5,1703.68322196322
Starlunk-61-6,Starlunk-63-6,1108.18750677625
Starlunk-61-6,Starlunk-64-5,1726.71922437123
Starlunk-61-6,Starlunk-64-6,1659.6438853619
Starlunk-61-6,Starlunk-65-5,1929.24934650063
Starlunk-61-7,Starlunk-24-16,1922.44307237032
Starlunk-61-7,Starlunk-25-16,1338.97112143264
Starlunk-61-7,Starlunk-26-16,774.364316052375
Starlunk-61-7,Starlunk-27-15,1980.54799401377
Starlunk-61-7,Starlunk-27-16,353.917583601836
Starlunk-61-7,Starlunk-28-15,1611.34459524792
Starlunk-61-7,Starlunk-28-16,610.988286995352
Starlunk-61-7,Starlunk-29-15,1395.57634370249
Starlunk-61-7,Starlunk-29-16,1158.40380855014
Starlunk-61-7,Starlunk-30-15,1407.52047270709
Starlunk-61-7,Starlunk-30-16,1738.86864689682
Starlunk-61-7,Starlunk-31-15,1642.1383155493
Starlunk-61-7,Starlunk-57-8,1945.89936837776
Starlunk-61-7,Starlunk-58-7,1792.999663268
Starlunk-61-7,Starlunk-58-8,1737.22460270293
Starlunk-61-7,Starlunk-59-7,1197.23263768367
Starlunk-61-7,Starlunk-59-8,1708.4160780915
Starlunk-61-7,Starlunk-60-7,599.18661172738
Starlunk-61-7,Starlunk-60-8,1868.01722059196
Starlunk-61-7,Starlunk-62-6,1874.56683168418
Starlunk-61-7,Starlunk-62-7,599.186611727376
Starlunk-61-7,Starlunk-63-6,1738.52969802759
Starlunk-61-7,Starlunk-63-7,1197.23263768367
Starlunk-61-7,Starlunk-64-6,1803.70065886543
Starlunk-61-7,Starlunk-64-7,1792.999663268
Starlunk-61-7,Starlunk-34-12,1792.46605521076
Starlunk-61-7,Starlunk-35-12,1328.89437385065
Starlunk-61-7,Starlunk-54-8,1848.73046319816
Starlunk-61-7,Starlunk-55-8,1552.34885791049
Starlunk-61-7,Starlunk-56-8,1340.68207660325
Starlunk-61-7,Starlunk-57-7,1936.38960902492
Starlunk-61-7,Starlunk-57-8,1259.12235523511
Starlunk-61-7,Starlunk-58-7,1455.52671911871
Starlunk-61-7,Starlunk-58-8,1332.39736893155
Starlunk-61-7,Starlunk-59-7,971.893151376085
Starlunk-61-7,Starlunk-59-8,1538.07157020962
Starlunk-61-7,Starlunk-60-7,486.409529780866
Starlunk-61-7,Starlunk-60-8,1830.85776769343
Starlunk-61-7,Starlunk-62-6,1850.28652916872
Starlunk-61-7,Starlunk-62-7,486.409529780714
Starlunk-61-7,Starlunk-63-6,1628.54029486867
Starlunk-61-7,Starlunk-63-7,971.893151375938
Starlunk-61-7,Starlunk-64-6,1555.14814273185
Starlunk-61-7,Starlunk-64-7,1455.52671911856
Starlunk-61-7,Starlunk-65-6,1650.56513899061
Starlunk-61-7,Starlunk-65-7,1936.38960902477
Starlunk-61-7,Starlunk-66-6,1888.7705420995
Starlunk-61-8,Starlunk-29-15,1612.67852402396
Starlunk-61-8,Starlunk-30-15,1068.66429018613
Starlunk-61-8,Starlunk-31-15,559.42919168084
Starlunk-61-8,Starlunk-32-14,1858.84299914339
Starlunk-61-8,Starlunk-32-15,346.113861700823
Starlunk-61-8,Starlunk-33-14,1518.21647651867
Starlunk-61-8,Starlunk-33-15,751.009208281791
Starlunk-61-8,Starlunk-34-14,1310.3636757304
Starlunk-61-8,Starlunk-34-15,1281.49924497448
Starlunk-61-8,Starlunk-35-14,1302.30060438612
Starlunk-61-8,Starlunk-35-15,1829.2799977357
Starlunk-61-8,Starlunk-58-8,1673.97481602103
Starlunk-61-8,Starlunk-59-8,1117.75664293659
Starlunk-61-8,Starlunk-60-8,559.410756553327
Starlunk-61-8,Starlunk-62-7,1868.01722059196
Starlunk-61-8,Starlunk-62-8,559.410756553323
Starlunk-61-8,Starlunk-63-7,1708.4160780915
Starlunk-61-8,Starlunk-63-8,1117.75664293659
Starlunk-61-8,Starlunk-64-7,1737.22460270292
Starlunk-61-8,Starlunk-64-8,1673.97481602102
Starlunk-61-8,Starlunk-65-7,1945.89936837777
Starlunk-61-8,Starlunk-57-8,1644.80146725064
Starlunk-61-8,Starlunk-58-8,1236.34854890308
Starlunk-61-8,Starlunk-59-8,825.542170823385
Starlunk-61-8,Starlunk-60-8,413.164326300622
Starlunk-61-8,Starlunk-62-7,1830.85776769364
Starlunk-61-8,Starlunk-62-8,413.164326300427
Starlunk-61-8,Starlunk-63-7,1538.07157020979
Starlunk-61-8,Starlunk-63-8,825.542170823208
Starlunk-61-8,Starlunk-64-7,1332.39736893173
Starlunk-61-8,Starlunk-64-8,1236.34854890289
Starlunk-61-8,Starlunk-65-7,1259.12235523521
Starlunk-61-8,Starlunk-65-8,1644.80146725046
Starlunk-61-8,Starlunk-66-7,1340.68207660333
Starlunk-61-8,Starlunk-67-7,1552.34885791048
Starlunk-61-8,Starlunk-68-7,1848.73046319816
Starlunk-62-2,Starlunk-1-1,1898.25123981048
Starlunk-62-2,Starlunk-3-20,999.065882178537
Starlunk-62-2,Starlunk-4-20,1322.81456148793
Starlunk-62-2,Starlunk-5-20,1675.32655275412
Starlunk-62-2,Starlunk-58-3,957.424044939868
Starlunk-62-2,Starlunk-59-3,1179.36545892474
Starlunk-62-2,Starlunk-60-3,1478.48484200291
Starlunk-62-2,Starlunk-61-2,376.037388776839
Starlunk-62-2,Starlunk-61-3,1815.3935904103
Starlunk-62-2,Starlunk-63-2,376.037388776652
Starlunk-62-2,Starlunk-64-2,751.358969011388
Starlunk-62-2,Starlunk-65-2,1125.25029474396
Starlunk-62-2,Starlunk-66-2,1496.99964258564
Starlunk-62-2,Starlunk-67-1,338.056903841188
Starlunk-62-2,Starlunk-67-2,1865.89936652357
Starlunk-62-2,Starlunk-68-1,98.4188061170696
Starlunk-62-2,Starlunk-69-1,428.243773555803
Starlunk-62-2,Starlunk-70-1,796.291318362833
Starlunk-62-2,Starlunk-71-1,1165.46885951843
Starlunk-62-2,Starlunk-72-1,1533.16477883312
Starlunk-62-2,Starlunk-13-17,603.75142443623
Starlunk-62-2,Starlunk-14-17,594.497038640988
Starlunk-62-2,Starlunk-15-16,1273.16111558603
Starlunk-62-2,Starlunk-15-17,917.23896299612
Starlunk-62-2,Starlunk-16-16,1038.06290145823
Starlunk-62-2,Starlunk-16-17,1350.74213797496
Starlunk-62-2,Starlunk-17-16,1050.26839542494
Starlunk-62-2,Starlunk-17-17,1815.34437020961
Starlunk-62-2,Starlunk-18-16,1302.77111720284
Starlunk-62-2,Starlunk-19-16,1689.82229829282
Starlunk-62-2,Starlunk-58-3,1766.07232259004
Starlunk-62-2,Starlunk-59-3,1624.02275212434
Starlunk-62-2,Starlunk-60-3,1656.71948558742
Starlunk-62-2,Starlunk-61-2,513.294677726271
Starlunk-62-2,Starlunk-61-3,1854.7247035773
Starlunk-62-2,Starlunk-63-2,513.294677726272
Starlunk-62-2,Starlunk-64-2,1025.61226985959
Starlunk-62-2,Starlunk-65-2,1535.97755074538
Starlunk-62-2,Starlunk-67-1,1554.48296677571
Starlunk-62-2,Starlunk-68-1,1816.73535355135
Starlunk-62-3,Starlunk-1-1,964.386081034342
Starlunk-62-3,Starlunk-2-1,1068.95837985247
Starlunk-62-3,Starlunk-3-1,1293.83516995559
Starlunk-62-3,Starlunk-3-20,1318.04312147694
Starlunk-62-3,Starlunk-4-1,1587.45362203085
Starlunk-62-3,Starlunk-4-20,903.42458747984
Starlunk-62-3,Starlunk-5-1,1916.82866100956
Starlunk-62-3,Starlunk-5-20,502.106892734868
Starlunk-62-3,Starlunk-6-20,222.11839654441
Starlunk-62-3,Starlunk-7-20,457.596956503817
Starlunk-62-3,Starlunk-13-19,1776.40046126853
Starlunk-62-3,Starlunk-56-4,1757.15868690713
Starlunk-62-3,Starlunk-57-4,1505.80946179348
Starlunk-62-3,Starlunk-58-3,1723.10971184003
Starlunk-62-3,Starlunk-58-4,1372.3179510921
Starlunk-62-3,Starlunk-59-3,1295.21053710831
Starlunk-62-3,Starlunk-59-4,1392.08978100835
Starlunk-62-3,Starlunk-60-3,864.845855504395
Starlunk-62-3,Starlunk-60-4,1559.17233104859
Starlunk-62-3,Starlunk-61-3,432.834890659748
Starlunk-62-3,Starlunk-61-4,1832.70754219668
Starlunk-62-3,Starlunk-63-2,1815.39359041049
Starlunk-62-3,Starlunk-63-3,432.834890659582
Starlunk-62-3,Starlunk-64-2,1478.4848420031
Starlunk-62-3,Starlunk-64-3,864.845855504235
Starlunk-62-3,Starlunk-65-2,1179.36545892491
Starlunk-62-3,Starlunk-65-3,1295.21053710814
Starlunk-62-3,Starlunk-66-2,957.424044940012
Starlunk-62-3,Starlunk-66-3,1723.10971183988
Starlunk-62-3,Starlunk-67-2,875.671425261455
Starlunk-62-3,Starlunk-68-2,970.804997452491
Starlunk-62-3,Starlunk-69-1,1806.21893740086
Starlunk-62-3,Starlunk-69-2,1200.96194897909
Starlunk-62-3,Starlunk-70-1,1486.0622544752
Starlunk-62-3,Starlunk-70-2,1504.17355548041
Starlunk-62-3,Starlunk-71-1,1210.34310593674
Starlunk-62-3,Starlunk-71-2,1843.069547086
Starlunk-62-3,Starlunk-72-1,1018.69190016534
Starlunk-62-3,Starlunk-16-16,1866.6307264706
Starlunk-62-3,Starlunk-17-16,1349.13146854547
Starlunk-62-3,Starlunk-18-16,883.954118371695
Starlunk-62-3,Starlunk-19-15,1826.87609088144
Starlunk-62-3,Starlunk-19-16,613.085239015821
Starlunk-62-3,Starlunk-20-15,1400.34770289766
Starlunk-62-3,Starlunk-20-16,778.933700937078
Starlunk-62-3,Starlunk-21-15,1124.14148239064
Starlunk-62-3,Starlunk-21-16,1213.34680446
Starlunk-62-3,Starlunk-22-15,1118.45613262583
Starlunk-62-3,Starlunk-22-16,1722.12224082402
Starlunk-62-3,Starlunk-23-15,1386.65816565322
Starlunk-62-3,Starlunk-24-15,1809.47808165349
Starlunk-62-3,Starlunk-58-4,1991.47265549117
Starlunk-62-3,Starlunk-59-3,1717.03553766911
Starlunk-62-3,Starlunk-59-4,1765.58772359234
Starlunk-62-3,Starlunk-60-3,1146.50940983078
Starlunk-62-3,Starlunk-60-4,1720.58723788077
Starlunk-62-3,Starlunk-61-3,573.800836167507
Starlunk-62-3,Starlunk-61-4,1869.89801491182
Starlunk-62-3,Starlunk-63-2,1854.72470357711
Starlunk-62-3,Starlunk-63-3,573.800836167632
Starlunk-62-3,Starlunk-64-2,1656.71948558742
Starlunk-62-3,Starlunk-64-3,1146.50940983078
Starlunk-62-3,Starlunk-65-2,1624.02275212434
Starlunk-62-3,Starlunk-65-3,1717.03553766912
Starlunk-62-3,Starlunk-66-2,1766.07232259003
Starlunk-62-4,Starlunk-11-20,1692.98605600774
Starlunk-62-4,Starlunk-12-20,1906.743391316
Starlunk-62-4,Starlunk-13-19,399.954584001815
Starlunk-62-4,Starlunk-14-18,1810.21616394198
Starlunk-62-4,Starlunk-14-19,371.169804098719
Starlunk-62-4,Starlunk-15-18,1481.7615971435
Starlunk-62-4,Starlunk-15-19,784.287551023647
Starlunk-62-4,Starlunk-16-18,1295.17412722002
Starlunk-62-4,Starlunk-16-19,1260.29783850836
Starlunk-62-4,Starlunk-17-18,1313.92606197969
Starlunk-62-4,Starlunk-17-19,1746.45099805017
Starlunk-62-4,Starlunk-18-18,1530.36665750921
Starlunk-62-4,Starlunk-19-18,1876.07356118508
Starlunk-62-4,Starlunk-58-5,1740.18977462143
Starlunk-62-4,Starlunk-59-4,1517.84728610673
Starlunk-62-4,Starlunk-59-5,1608.12444173459
Starlunk-62-4,Starlunk-60-4,1013.50621931219
Starlunk-62-4,Starlunk-60-5,1649.74514597603
Starlunk-62-4,Starlunk-61-4,507.235885825132
Starlunk-62-4,Starlunk-61-5,1853.10900189256
Starlunk-62-4,Starlunk-63-3,1832.70754219687
Starlunk-62-4,Starlunk-63-4,507.235885824992
Starlunk-62-4,Starlunk-64-3,1559.17233104877
Starlunk-62-4,Starlunk-64-4,1013.50621931206
Starlunk-62-4,Starlunk-65-3,1392.08978100849
Starlunk-62-4,Starlunk-65-4,1517.84728610659
Starlunk-62-4,Starlunk-66-3,1372.31795109221
Starlunk-62-4,Starlunk-67-3,1505.8094617935
Starlunk-62-4,Starlunk-68-3,1757.15868690713
Starlunk-62-4,Starlunk-21-15,1789.30382854917
Starlunk-62-4,Starlunk-22-15,1248.43254239615
Starlunk-62-4,Starlunk-23-15,792.511291620054
Starlunk-62-4,Starlunk-24-14,1624.88425869265
Starlunk-62-4,Starlunk-24-15,645.879969164349
Starlunk-62-4,Starlunk-25-14,1251.25991806826
Starlunk-62-4,Starlunk-25-15,963.041718453992
Starlunk-62-4,Starlunk-26-14,1103.68725137473
Starlunk-62-4,Starlunk-26-15,1468.01082935986
Starlunk-62-4,Starlunk-27-14,1265.03606052682
Starlunk-62-4,Starlunk-28-14,1645.9996164737
Starlunk-62-4,Starlunk-59-4,1807.46594942404
Starlunk-62-4,Starlunk-59-5,1802.4079763196
Starlunk-62-4,Starlunk-60-4,1206.89215423959
Starlunk-62-4,Starlunk-60-5,1737.96479657884
Starlunk-62-4,Starlunk-61-4,604.020971244268
Starlunk-62-4,Starlunk-61-5,1874.4764340446
Starlunk-62-4,Starlunk-63-3,1869.89801491163
Starlunk-62-4,Starlunk-63-4,604.020971244388
Starlunk-62-4,Starlunk-64-3,1720.58723788077
Starlunk-62-4,Starlunk-64-4,1206.89215423958
Starlunk-62-4,Starlunk-65-3,1765.58772359235
Starlunk-62-4,Starlunk-65-4,1807.46594942404
Starlunk-62-4,Starlunk-66-3,1991.47265549117
Starlunk-62-5,Starlunk-16-18,1802.18250839558
Starlunk-62-5,Starlunk-16-19,1898.23627155151
Starlunk-62-5,Starlunk-17-18,1254.77979654501
Starlunk-62-5,Starlunk-17-19,1930.66207309267
Starlunk-62-5,Starlunk-18-18,726.107152587666
Starlunk-62-5,Starlunk-19-18,337.801281244176
Starlunk-62-5,Starlunk-20-17,1625.71759066471
Starlunk-62-5,Starlunk-20-18,581.593303412985
Starlunk-62-5,Starlunk-21-17,1400.12359056345
Starlunk-62-5,Starlunk-21-18,1094.50853952269
Starlunk-62-5,Starlunk-22-17,1399.90777809148
Starlunk-62-5,Starlunk-22-18,1639.1038408099
Starlunk-62-5,Starlunk-23-17,1625.16135767253
Starlunk-62-5,Starlunk-24-17,1999.84576883162
Starlunk-62-5,Starlunk-58-6,1978.64990679483
Starlunk-62-5,Starlunk-59-5,1704.76878495434
Starlunk-62-5,Starlunk-59-6,1757.39236926433
Starlunk-62-5,Starlunk-60-5,1138.3185791189
Starlunk-62-5,Starlunk-60-6,1716.80064532412
Starlunk-62-5,Starlunk-61-5,569.701519170178
Starlunk-62-5,Starlunk-61-6,1868.97251885478
Starlunk-62-5,Starlunk-63-4,1853.10900189275
Starlunk-62-5,Starlunk-63-5,569.70151917005
Starlunk-62-5,Starlunk-64-4,1649.7451459762
Starlunk-62-5,Starlunk-64-5,1138.31857911877
Starlunk-62-5,Starlunk-65-4,1608.12444173472
Starlunk-62-5,Starlunk-65-5,1704.76878495421
Starlunk-62-5,Starlunk-66-4,1740.18977462151
Starlunk-62-5,Starlunk-25-14,1995.85800853009
Starlunk-62-5,Starlunk-26-14,1442.58005685714
Starlunk-62-5,Starlunk-27-14,941.948821690261
Starlunk-62-5,Starlunk-28-13,1787.84975181091
Starlunk-62-5,Starlunk-28-14,641.268730486654
Starlunk-62-5,Starlunk-29-13,1370.11476857806
Starlunk-62-5,Starlunk-29-14,810.267976374038
Starlunk-62-5,Starlunk-30-13,1112.67910099661
Starlunk-62-5,Starlunk-30-14,1273.31318321985
Starlunk-62-5,Starlunk-31-13,1133.04546883134
Starlunk-62-5,Starlunk-31-14,1816.11115850533
Starlunk-62-5,Starlunk-32-13,1419.18221131048
Starlunk-62-5,Starlunk-33-13,1850.23112255929
Starlunk-62-5,Starlunk-58-6,1929.24934650069
Starlunk-62-5,Starlunk-59-5,1786.91445171417
Starlunk-62-5,Starlunk-59-6,1726.71922437123
Starlunk-62-5,Starlunk-60-5,1193.16938322317
Starlunk-62-5,Starlunk-60-6,1703.68322196339
Starlunk-62-5,Starlunk-61-5,597.153048996006
Starlunk-62-5,Starlunk-61-6,1866.95907155
Starlunk-62-5,Starlunk-63-4,1874.4764340446
Starlunk-62-5,Starlunk-63-5,597.153048996003
Starlunk-62-5,Starlunk-64-4,1737.96479657884
Starlunk-62-5,Starlunk-64-5,1193.16938322316
Starlunk-62-5,Starlunk-65-4,1802.4079763196
Starlunk-62-5,Starlunk-65-5,1786.91445171416
Starlunk-62-6,Starlunk-21-17,1710.86180713547
Starlunk-62-6,Starlunk-22-17,1131.03306574023
Starlunk-62-6,Starlunk-23-17,587.340735163543
Starlunk-62-6,Starlunk-24-16,1834.69599519134
Starlunk-62-6,Starlunk-24-17,362.434113531436
Starlunk-62-6,Starlunk-25-16,1515.13306062936
Starlunk-62-6,Starlunk-25-17,800.018464944319
Starlunk-62-6,Starlunk-26-16,1396.22469973597
Starlunk-62-6,Starlunk-26-17,1366.42270842202
Starlunk-62-6,Starlunk-27-16,1526.49589982892
Starlunk-62-6,Starlunk-27-17,1950.19590739559
Starlunk-62-6,Starlunk-28-16,1853.36705542683
Starlunk-62-6,Starlunk-59-6,1804.00240162735
Starlunk-62-6,Starlunk-59-7,1803.70065886543
Starlunk-62-6,Starlunk-60-6,1204.57945304442
Starlunk-62-6,Starlunk-60-7,1738.52969802743
Starlunk-62-6,Starlunk-61-6,602.863519008689
Starlunk-62-6,Starlunk-61-7,1874.56683168418
Starlunk-62-6,Starlunk-63-5,1868.97251885497
Starlunk-62-6,Starlunk-63-6,602.863519008569
Starlunk-62-6,Starlunk-64-5,1716.80064532429
Starlunk-62-6,Starlunk-64-6,1204.5794530443
Starlunk-62-6,Starlunk-65-5,1757.39236926445
Starlunk-62-6,Starlunk-65-6,1804.00240162723
Starlunk-62-6,Starlunk-66-5,1978.6499067949
Starlunk-62-6,Starlunk-30-13,1697.15265130369
Starlunk-62-6,Starlunk-31-13,1190.29935903081
Starlunk-62-6,Starlunk-32-13,762.829933076563
Starlunk-62-6,Starlunk-33-12,1670.21725414293
Starlunk-62-6,Starlunk-33-13,618.038887358096
Starlunk-62-6,Starlunk-34-12,1287.93358278618
Starlunk-62-6,Starlunk-34-13,904.721994440505
Starlunk-62-6,Starlunk-35-12,1045.19936451886
Starlunk-62-6,Starlunk-35-13,1374.13120257039
Starlunk-62-6,Starlunk-36-13,1892.87477548303
Starlunk-62-6,Starlunk-57-7,1888.77054209947
Starlunk-62-6,Starlunk-58-7,1650.56513899062
Starlunk-62-6,Starlunk-59-6,1659.6438853619
Starlunk-62-6,Starlunk-59-7,1555.14814273172
Starlunk-62-6,Starlunk-60-6,1108.18750677612
Starlunk-62-6,Starlunk-60-7,1628.54029486867
Starlunk-62-6,Starlunk-61-6,554.621630286067
Starlunk-62-6,Starlunk-61-7,1850.28652916872
Starlunk-62-6,Starlunk-63-5,1866.95907155
Starlunk-62-6,Starlunk-63-6,554.621630286066
Starlunk-62-6,Starlunk-64-5,1703.68322196339
Starlunk-62-6,Starlunk-64-6,1108.18750677612
Starlunk-62-6,Starlunk-65-5,1726.71922437123
Starlunk-62-6,Starlunk-65-6,1659.6438853619
Starlunk-62-6,Starlunk-66-5,1929.2493465007
Starlunk-62-7,Starlunk-25-16,1922.44307237034
Starlunk-62-7,Starlunk-26-16,1338.97112143274
Starlunk-62-7,Starlunk-27-16,774.364316052435
Starlunk-62-7,Starlunk-28-15,1980.54799401386
Starlunk-62-7,Starlunk-28-16,353.917583601849
Starlunk-62-7,Starlunk-29-15,1611.3445952478
Starlunk-62-7,Starlunk-29-16,610.988286995428
Starlunk-62-7,Starlunk-30-15,1395.57634370253
Starlunk-62-7,Starlunk-30-16,1158.40380855002
Starlunk-62-7,Starlunk-31-15,1407.52047270696
Starlunk-62-7,Starlunk-31-16,1738.86864689685
Starlunk-62-7,Starlunk-32-15,1642.13831554919
Starlunk-62-7,Starlunk-58-8,1945.89936837769
Starlunk-62-7,Starlunk-59-7,1792.999663268
Starlunk-62-7,Starlunk-59-8,1737.22460270292
Starlunk-62-7,Starlunk-60-7,1197.23263768379
Starlunk-62-7,Starlunk-60-8,1708.41607809133
Starlunk-62-7,Starlunk-61-7,599.186611727376
Starlunk-62-7,Starlunk-61-8,1868.01722059196
Starlunk-62-7,Starlunk-63-6,1874.56683168437
Starlunk-62-7,Starlunk-63-7,599.186611727256
Starlunk-62-7,Starlunk-64-6,1738.52969802759
Starlunk-62-7,Starlunk-64-7,1197.23263768367
Starlunk-62-7,Starlunk-65-6,1803.70065886555
Starlunk-62-7,Starlunk-65-7,1792.99966326788
Starlunk-62-7,Starlunk-35-12,1792.46605521062
Starlunk-62-7,Starlunk-55-8,1848.7304631982
Starlunk-62-7,Starlunk-56-8,1552.34885791049
Starlunk-62-7,Starlunk-57-8,1340.68207660329
Starlunk-62-7,Starlunk-58-7,1936.38960902477
Starlunk-62-7,Starlunk-58-8,1259.12235523522
Starlunk-62-7,Starlunk-59-7,1455.52671911872
Starlunk-62-7,Starlunk-59-8,1332.39736893158
Starlunk-62-7,Starlunk-60-7,971.893151375935
Starlunk-62-7,Starlunk-60-8,1538.0715702098
Starlunk-62-7,Starlunk-61-7,486.409529780714
Starlunk-62-7,Starlunk-61-8,1830.85776769364
Starlunk-62-7,Starlunk-63-6,1850.28652916852
Starlunk-62-7,Starlunk-63-7,486.409529780876
Starlunk-62-7,Starlunk-64-6,1628.54029486867
Starlunk-62-7,Starlunk-64-7,971.89315137594
Starlunk-62-7,Starlunk-65-6,1555.14814273171
Starlunk-62-7,Starlunk-65-7,1455.52671911872
Starlunk-62-7,Starlunk-66-6,1650.56513899063
Starlunk-62-7,Starlunk-66-7,1936.38960902478
Starlunk-62-7,Starlunk-67-6,1888.77054209946
Starlunk-62-8,Starlunk-30-15,1612.67852402407
Starlunk-62-8,Starlunk-31-15,1068.66429018617
Starlunk-62-8,Starlunk-32-15,559.429191680918
Starlunk-62-8,Starlunk-33-14,1858.84299914349
Starlunk-62-8,Starlunk-33-15,346.113861700763
Starlunk-62-8,Starlunk-34-14,1518.21647651856
Starlunk-62-8,Starlunk-34-15,751.009208281847
Starlunk-62-8,Starlunk-35-14,1310.36367573044
Starlunk-62-8,Starlunk-35-15,1281.49924497435
Starlunk-62-8,Starlunk-36-15,1829.27999773572
Starlunk-62-8,Starlunk-59-8,1673.97481602102
Starlunk-62-8,Starlunk-60-8,1117.75664293672
Starlunk-62-8,Starlunk-61-8,559.410756553323
Starlunk-62-8,Starlunk-63-7,1868.01722059215
Starlunk-62-8,Starlunk-63-8,559.410756553196
Starlunk-62-8,Starlunk-64-7,1708.4160780915
Starlunk-62-8,Starlunk-64-8,1117.75664293659
Starlunk-62-8,Starlunk-65-7,1737.22460270304
Starlunk-62-8,Starlunk-65-8,1673.9748160209
Starlunk-62-8,Starlunk-66-7,1945.89936837776
Starlunk-62-8,Starlunk-58-8,1644.80146725047
Starlunk-62-8,Starlunk-59-8,1236.34854890307
